id,consumercode,businessservice,taxperiodfrom,taxperiodto,status,demandid,taxheadcode,taxamount,collectionamount
a7df5580-de75-4c9d-a7d5-25642ea1fe93,PT-1014-1010345,PT,1648751400000,1680201000000,ACTIVE,a7df5580-de75-4c9d-a7d5-25642ea1fe93,PT_CANCER_CESS,0.0,0.0
a7df5580-de75-4c9d-a7d5-25642ea1fe93,PT-1014-1010345,PT,1648751400000,1680201000000,ACTIVE,a7df5580-de75-4c9d-a7d5-25642ea1fe93,PT_TIME_REBATE,66.82,66.82
a7df5580-de75-4c9d-a7d5-25642ea1fe93,PT-1014-1010345,PT,1648751400000,1680201000000,ACTIVE,a7df5580-de75-4c9d-a7d5-25642ea1fe93,PT_ROUNDOFF,-0.56,-0.56
a7df5580-de75-4c9d-a7d5-25642ea1fe93,PT-1014-1010345,PT,1648751400000,1680201000000,ACTIVE,a7df5580-de75-4c9d-a7d5-25642ea1fe93,PT_ROUNDOFF,0.15,0.15
a7df5580-de75-4c9d-a7d5-25642ea1fe93,PT-1014-1010345,PT,1648751400000,1680201000000,ACTIVE,a7df5580-de75-4c9d-a7d5-25642ea1fe93,PT_ROUNDOFF,0.15,0.15
a7df5580-de75-4c9d-a7d5-25642ea1fe93,PT-1014-1010345,PT,1648751400000,1680201000000,ACTIVE,a7df5580-de75-4c9d-a7d5-25642ea1fe93,PT_TIME_PENALTY,0.0,0.0
a7df5580-de75-4c9d-a7d5-25642ea1fe93,PT-1014-1010345,PT,1648751400000,1680201000000,ACTIVE,a7df5580-de75-4c9d-a7d5-25642ea1fe93,PT_OWNER_EXEMPTION,0.0,0.0
a7df5580-de75-4c9d-a7d5-25642ea1fe93,PT-1014-1010345,PT,1648751400000,1680201000000,ACTIVE,a7df5580-de75-4c9d-a7d5-25642ea1fe93,PT_UNIT_USAGE_EXEMPTION,0.0,0.0
a086da4d-a4da-4b57-8618-91ab64f9330c,PT-1014-1010345,PT,1680287400000,1711823400000,ACTIVE,a086da4d-a4da-4b57-8618-91ab64f9330c,PT_ROUNDOFF,-0.07,0.0
a086da4d-a4da-4b57-8618-91ab64f9330c,PT-1014-1010345,PT,1680287400000,1711823400000,ACTIVE,a086da4d-a4da-4b57-8618-91ab64f9330c,PT_TAX,701.53,701.53
a086da4d-a4da-4b57-8618-91ab64f9330c,PT-1014-1010345,PT,1680287400000,1711823400000,ACTIVE,a086da4d-a4da-4b57-8618-91ab64f9330c,PT_UNIT_USAGE_EXEMPTION,0.0,0.0
a086da4d-a4da-4b57-8618-91ab64f9330c,PT-1014-1010345,PT,1680287400000,1711823400000,ACTIVE,a086da4d-a4da-4b57-8618-91ab64f9330c,PT_OWNER_EXEMPTION,0.0,0.0
a086da4d-a4da-4b57-8618-91ab64f9330c,PT-1014-1010345,PT,1680287400000,1711823400000,ACTIVE,a086da4d-a4da-4b57-8618-91ab64f9330c,PT_FIRE_CESS,0.0,0.0
a086da4d-a4da-4b57-8618-91ab64f9330c,PT-1014-1010345,PT,1680287400000,1711823400000,ACTIVE,a086da4d-a4da-4b57-8618-91ab64f9330c,PT_CANCER_CESS,14.04,14.04
a086da4d-a4da-4b57-8618-91ab64f9330c,PT-1014-1010345,PT,1680287400000,1711823400000,ACTIVE,a086da4d-a4da-4b57-8618-91ab64f9330c,PT_TIME_REBATE,-70.16,-70.16
a086da4d-a4da-4b57-8618-91ab64f9330c,PT-1014-1010345,PT,1680287400000,1711823400000,ACTIVE,a086da4d-a4da-4b57-8618-91ab64f9330c,PT_TIME_PENALTY,140.31,140.31
a086da4d-a4da-4b57-8618-91ab64f9330c,PT-1014-1010345,PT,1680287400000,1711823400000,ACTIVE,a086da4d-a4da-4b57-8618-91ab64f9330c,PT_TIME_INTEREST,87.53,87.53
a086da4d-a4da-4b57-8618-91ab64f9330c,PT-1014-1010345,PT,1680287400000,1711823400000,ACTIVE,a086da4d-a4da-4b57-8618-91ab64f9330c,PT_ROUNDOFF,-0.41,-0.41
a086da4d-a4da-4b57-8618-91ab64f9330c,PT-1014-1010345,PT,1680287400000,1711823400000,ACTIVE,a086da4d-a4da-4b57-8618-91ab64f9330c,PT_ROUNDOFF,0.07,0.0
a086da4d-a4da-4b57-8618-91ab64f9330c,PT-1014-1010345,PT,1680287400000,1711823400000,ACTIVE,a086da4d-a4da-4b57-8618-91ab64f9330c,PT_ROUNDOFF,0.07,0.07
a086da4d-a4da-4b57-8618-91ab64f9330c,PT-1014-1010345,PT,1680287400000,1711823400000,ACTIVE,a086da4d-a4da-4b57-8618-91ab64f9330c,PT_TIME_REBATE,70.16,70.16
a086da4d-a4da-4b57-8618-91ab64f9330c,PT-1014-1010345,PT,1680287400000,1711823400000,ACTIVE,a086da4d-a4da-4b57-8618-91ab64f9330c,PT_ROUNDOFF,-0.07,-0.07
7d527603-5872-4545-98e6-970206ba00bb,PT-1014-1010345,PT,1711909800000,1743445799000,ACTIVE,7d527603-5872-4545-98e6-970206ba00bb,PT_TIME_REBATE,-73.66,0.0
7d527603-5872-4545-98e6-970206ba00bb,PT-1014-1010345,PT,1711909800000,1743445799000,ACTIVE,7d527603-5872-4545-98e6-970206ba00bb,PT_ROUNDOFF,0.66,0.0
7d527603-5872-4545-98e6-970206ba00bb,PT-1014-1010345,PT,1711909800000,1743445799000,ACTIVE,7d527603-5872-4545-98e6-970206ba00bb,PT_TAX,736.6,736.6
7d527603-5872-4545-98e6-970206ba00bb,PT-1014-1010345,PT,1711909800000,1743445799000,ACTIVE,7d527603-5872-4545-98e6-970206ba00bb,PT_UNIT_USAGE_EXEMPTION,0.0,0.0
7d527603-5872-4545-98e6-970206ba00bb,PT-1014-1010345,PT,1711909800000,1743445799000,ACTIVE,7d527603-5872-4545-98e6-970206ba00bb,PT_OWNER_EXEMPTION,0.0,0.0
7d527603-5872-4545-98e6-970206ba00bb,PT-1014-1010345,PT,1711909800000,1743445799000,ACTIVE,7d527603-5872-4545-98e6-970206ba00bb,PT_FIRE_CESS,0.0,0.0
7d527603-5872-4545-98e6-970206ba00bb,PT-1014-1010345,PT,1711909800000,1743445799000,ACTIVE,7d527603-5872-4545-98e6-970206ba00bb,PT_CANCER_CESS,14.74,14.74
7d527603-5872-4545-98e6-970206ba00bb,PT-1014-1010345,PT,1711909800000,1743445799000,ACTIVE,7d527603-5872-4545-98e6-970206ba00bb,PT_TIME_REBATE,-73.66,-73.66
7d527603-5872-4545-98e6-970206ba00bb,PT-1014-1010345,PT,1711909800000,1743445799000,ACTIVE,7d527603-5872-4545-98e6-970206ba00bb,PT_TIME_PENALTY,0.0,0.0
7d527603-5872-4545-98e6-970206ba00bb,PT-1014-1010345,PT,1711909800000,1743445799000,ACTIVE,7d527603-5872-4545-98e6-970206ba00bb,PT_TIME_INTEREST,0.0,0.0
7d527603-5872-4545-98e6-970206ba00bb,PT-1014-1010345,PT,1711909800000,1743445799000,ACTIVE,7d527603-5872-4545-98e6-970206ba00bb,PT_ROUNDOFF,0.32,0.32
7d527603-5872-4545-98e6-970206ba00bb,PT-1014-1010345,PT,1711909800000,1743445799000,ACTIVE,7d527603-5872-4545-98e6-970206ba00bb,PT_TIME_REBATE,73.66,0.0
7d527603-5872-4545-98e6-970206ba00bb,PT-1014-1010345,PT,1711909800000,1743445799000,ACTIVE,7d527603-5872-4545-98e6-970206ba00bb,PT_ROUNDOFF,-0.66,-0.66
7d527603-5872-4545-98e6-970206ba00bb,PT-1014-1010345,PT,1711909800000,1743445799000,ACTIVE,7d527603-5872-4545-98e6-970206ba00bb,PT_TIME_REBATE,73.66,73.66
7d527603-5872-4545-98e6-970206ba00bb,PT-1014-1010345,PT,1711909800000,1743445799000,ACTIVE,7d527603-5872-4545-98e6-970206ba00bb,PT_ROUNDOFF,-0.66,-0.66
3d04dc9d-6637-4449-bb0d-59879d9e8ae1,PT-1014-1010345,PT,1743445800000,1774981799000,ACTIVE,3d04dc9d-6637-4449-bb0d-59879d9e8ae1,PT_TAX,773.43,0.0
3d04dc9d-6637-4449-bb0d-59879d9e8ae1,PT-1014-1010345,PT,1743445800000,1774981799000,ACTIVE,3d04dc9d-6637-4449-bb0d-59879d9e8ae1,PT_UNIT_USAGE_EXEMPTION,0.0,0.0
3d04dc9d-6637-4449-bb0d-59879d9e8ae1,PT-1014-1010345,PT,1743445800000,1774981799000,ACTIVE,3d04dc9d-6637-4449-bb0d-59879d9e8ae1,PT_OWNER_EXEMPTION,0.0,0.0
3d04dc9d-6637-4449-bb0d-59879d9e8ae1,PT-1014-1010345,PT,1743445800000,1774981799000,ACTIVE,3d04dc9d-6637-4449-bb0d-59879d9e8ae1,PT_FIRE_CESS,0.0,0.0
3d04dc9d-6637-4449-bb0d-59879d9e8ae1,PT-1014-1010345,PT,1743445800000,1774981799000,ACTIVE,3d04dc9d-6637-4449-bb0d-59879d9e8ae1,PT_CANCER_CESS,15.47,0.0
3d04dc9d-6637-4449-bb0d-59879d9e8ae1,PT-1014-1010345,PT,1743445800000,1774981799000,ACTIVE,3d04dc9d-6637-4449-bb0d-59879d9e8ae1,PT_TIME_REBATE,-77.35,0.0
3d04dc9d-6637-4449-bb0d-59879d9e8ae1,PT-1014-1010345,PT,1743445800000,1774981799000,ACTIVE,3d04dc9d-6637-4449-bb0d-59879d9e8ae1,PT_TIME_PENALTY,0.0,0.0
3d04dc9d-6637-4449-bb0d-59879d9e8ae1,PT-1014-1010345,PT,1743445800000,1774981799000,ACTIVE,3d04dc9d-6637-4449-bb0d-59879d9e8ae1,PT_TIME_INTEREST,0.0,0.0
3d04dc9d-6637-4449-bb0d-59879d9e8ae1,PT-1014-1010345,PT,1743445800000,1774981799000,ACTIVE,3d04dc9d-6637-4449-bb0d-59879d9e8ae1,PT_ROUNDOFF,0.45,0.0
03749679-78e6-4c52-869c-174255cbec6c,PT-1014-1010345,PT,1743445800000,1774981799000,ACTIVE,03749679-78e6-4c52-869c-174255cbec6c,PT_TIME_INTEREST,0.0,0.0
03749679-78e6-4c52-869c-174255cbec6c,PT-1014-1010345,PT,1743445800000,1774981799000,ACTIVE,03749679-78e6-4c52-869c-174255cbec6c,PT_ROUNDOFF,0.45,0.0
03749679-78e6-4c52-869c-174255cbec6c,PT-1014-1010345,PT,1743445800000,1774981799000,ACTIVE,03749679-78e6-4c52-869c-174255cbec6c,PT_TAX,773.43,0.0
03749679-78e6-4c52-869c-174255cbec6c,PT-1014-1010345,PT,1743445800000,1774981799000,ACTIVE,03749679-78e6-4c52-869c-174255cbec6c,PT_UNIT_USAGE_EXEMPTION,0.0,0.0
03749679-78e6-4c52-869c-174255cbec6c,PT-1014-1010345,PT,1743445800000,1774981799000,ACTIVE,03749679-78e6-4c52-869c-174255cbec6c,PT_OWNER_EXEMPTION,0.0,0.0
03749679-78e6-4c52-869c-174255cbec6c,PT-1014-1010345,PT,1743445800000,1774981799000,ACTIVE,03749679-78e6-4c52-869c-174255cbec6c,PT_FIRE_CESS,0.0,0.0
03749679-78e6-4c52-869c-174255cbec6c,PT-1014-1010345,PT,1743445800000,1774981799000,ACTIVE,03749679-78e6-4c52-869c-174255cbec6c,PT_CANCER_CESS,15.47,0.0
03749679-78e6-4c52-869c-174255cbec6c,PT-1014-1010345,PT,1743445800000,1774981799000,ACTIVE,03749679-78e6-4c52-869c-174255cbec6c,PT_TIME_REBATE,-77.35,0.0
03749679-78e6-4c52-869c-174255cbec6c,PT-1014-1010345,PT,1743445800000,1774981799000,ACTIVE,03749679-78e6-4c52-869c-174255cbec6c,PT_TIME_PENALTY,0.0,0.0
